Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2017-11-02,226.18496704101562,226.32546326973244,224.9556585358881,226.02691883255258,56449500
2017-11-03,226.94009399414062,226.98398733482193,225.93027918935803,226.34297842002508,59589700
2017-11-06,227.29132080078125,227.42302761955702,226.73812536501165,226.80836006938833,49652600
2017-11-07,227.13331604003906,227.73040493057752,226.6240138475261,227.39672972794827,57502200
2017-11-08,227.51963806152344,227.61624094116135,226.67668749709352,226.95767995087525,50469600
2017-11-09,226.6942901611328,226.8874691438493,225.10493815060445,226.30793219569978,95085500
2017-11-10,226.6239776611328,226.79960462297313,225.99175811418456,226.30788128611474,59984700
2017-11-13,226.83470153808594,227.06301122201046,225.90393762242473,225.93906837308495,50228600
2017-11-14,226.30789184570312,226.41325730895886,225.2453942317433,226.02689941241226,61315200
2017-11-15,225.17520141601562,225.86010385151826,224.46395760979823,225.33324964030433,80811500
2017-11-16,227.08937072753906,227.4581766466564,226.07958263990565,226.123475984054,67777000
2017-11-17,226.4219970703125,227.06300596970544,226.3429729808384,226.7381202251195,75756800
2017-11-20,226.8083953857422,227.00157434899702,226.42203745923254,226.66792595511632,48075500
2017-11-21,228.29237365722656,228.47679004423688,226.77330999160026,227.58112986995144,69176800
2017-11-22,228.09042358398438,228.4328613813921,227.92358598114689,228.3011545362353,45033400
2017-11-24,228.6172637939453,228.72265607290169,228.44166358952094,228.58215983121133,27856500
2017-11-27,228.5030975341797,228.9596901456829,228.30112919607885,228.66114573082538,52274900
2017-11-28,230.82122802734375,230.84756939457944,228.8718864611583,228.9684893389657,98971700
2017-11-29,230.6807403564453,231.48858697648498,230.23293709683463,230.9529434269453,77512100
2017-11-30,232.70033264160156,233.6135178949317,231.52370692153366,231.60273102248064,127894400
2017-12-01,232.2174072265625,232.9637818006488,228.9685220171848,232.48084773343223,164390900
2017-12-04,231.93637084960938,234.2720431578022,231.88366132676438,233.8417919636999,94040600
2017-12-05,231.10215759277344,232.82318897667943,230.97045079243247,231.10215759277344,77994500
2017-12-06,231.14610290527344,231.57638094568756,230.6807209081462,231.19878563725663,75898600
2017-12-07,231.8749237060547,232.19102009570022,230.88268759925626,231.8749237060547,77218600
2017-12-08,233.13937377929688,233.1481363703664,231.83980381263683,232.8320399659141,76563900
2017-12-11,233.84181213378906,233.90328425165183,233.1130164975584,233.84181213378906,83077500
2017-12-12,234.25457763671875,234.7287491420404,233.8770090292035,234.63214624423398,85195800
2017-12-13,234.22821044921875,234.93945423035333,234.1403969509602,234.50041353597803,102905400
2017-12-14,233.2710418701172,234.64084632239314,233.21835914479198,234.52669148521846,100666700
2017-12-15,235.213623046875,235.6813838382932,234.22514944492602,234.2781014640386,144610300
2017-12-18,236.7051239013672,237.05814627466236,236.51095755597274,236.61686157457322,83653600
2017-12-19,235.79615783691406,236.99643969676305,235.7255371781643,236.9523219854617,82382900
2017-12-20,235.67251586914062,236.81984536458557,235.37244549239168,236.7668933530347,76751500
2017-12-21,236.15792846679688,236.87283452131612,235.91081009094583,236.29914281498074,67032300
2017-12-22,236.09616088867188,236.2108992259614,235.55777952151686,236.1755889066688,78720900
2017-12-26,235.8137969970703,236.03443941898203,235.54903686433204,235.69022431253285,45244400
2017-12-27,235.928466796875,236.2903234957088,235.65487242793168,235.98141880803297,57751000
2017-12-28,236.4139404296875,236.458085074872,236.0432762399199,236.43160906131718,45116100
2017-12-29,235.52252197265625,237.01406682384695,235.32838250775353,236.9964251271889,96007400
2018-01-02,237.20826721191406,237.24357754417778,235.9991509373277,236.3874837905529,86655700
2018-01-03,238.70860290527344,238.85865158951364,237.3759141786167,237.3759141786167,90070400
2018-01-04,239.71469116210938,240.20012055188528,238.77036225821254,239.35286136561325,80636400
2018-01-05,241.31219482421875,241.43574056410353,240.01481641904977,240.509053246363,83524000
2018-01-08,241.75347900390625,241.91233506929856,240.92386141723043,241.21509753711632,57319200
2018-01-09,242.3006134033203,242.92723014303823,241.8946120822583,242.17704075763686,57254000
2018-01-10,241.93003845214844,242.19482556253755,240.87097081227358,241.54170557069284,69574300
2018-01-11,243.6951141357422,243.6951141357422,242.3183077116669,242.48599809071717,62361500
2018-01-12,245.28369140625,245.4513548075481,243.65974006201415,243.95983734992797,90816100
2018-01-16,244.44532775878906,247.19894087813546,243.74809016322075,246.54584792733624,106555100
2018-01-17,246.77532958984375,247.16366245771982,244.44535931648014,245.38088115257446,113258800
2018-01-18,246.36050415039062,247.08419079105386,245.8662403689767,246.66057459825356,100728000
2018-01-19,247.4812774658203,247.4812774658203,246.3604240748343,246.9428961506114,140920100
2018-01-22,249.49363708496094,249.49363708496094,247.21659211723204,247.26957107977756,91322400
2018-01-23,250.02313232421875,250.31436842127192,249.21115649717146,249.5377029172836,97084700
2018-01-24,249.9261016845703,251.2676249763117,248.74346142161912,250.66745706132068,134816100
2018-01-25,250.03196716308594,250.88806078755948,249.23765987727975,250.7909910558432,84587300
2018-01-26,252.9268035888672,252.97094823259775,250.6144753682726,250.8704281134656,107743100
2018-01-29,251.2498016357422,252.79429778641935,251.09094563865978,252.35301317194015,90118300
